Loan_amt,Loan_term,emp_length,Home,Income_source_verified,Income_verified,Income_thou,Debt_income,delinq_2yrs,Credit_history_length,FICO,open_acc,Derogatory_recs,Revol_balance,Revol_util,Loan_rate
14000,36,10+ years,MORTGAGE,0,1,120,0,0,9.756164384,707,3,0,0,0,8.39
10000,36,1 year,MORTGAGE,1,0,56,35.41,2,21.59726027,662,13,0,15354,0.6,15.61
10000,36,3 years,MORTGAGE,0,0,50,33.05,0,13.92054795,672,7,1,1696,0.094,9.17
12000,36,3 years,MORTGAGE,1,0,90,11.35,0,32.10410959,667,15,1,10375,0.692,11.67
16950,36,10+ years,RENT,1,0,57.28,19.44,0,11.67671233,712,7,0,9556,0.853,18.99
16000,60,7 years,RENT,1,0,50,12.53,0,9.756164384,667,12,0,8788,0.385,13.35
8700,36,10+ years,RENT,0,0,36,12.67,0,10.75616438,772,3,0,1324,0.172,6.49
24000,36,10+ years,MORTGAGE,0,0,110,8.89,7,10.25479452,682,12,0,14143,0.437,13.35
9825,36,5 years,RENT,0,1,35,30.55,0,8.506849315,687,7,0,13288,0.755,17.57
16000,36,6 years,MORTGAGE,1,0,80,21.05,0,9.254794521,687,8,0,10090,0.639,11.67
21000,36,6 years,MORTGAGE,0,1,180,25.07,0,30.26849315,742,11,0,10582,0.92,9.17
20275,60,8 years,RENT,1,0,52,28.94,1,18.00821918,667,16,1,8973,0.433,17.14
28000,60,< 1 year,MORTGAGE,1,0,165,18.34,0,20.59726027,727,14,0,54475,0.445,11.67
8000,36,4 years,MORTGAGE,0,1,80,33.58,0,19.84931507,682,36,0,51550,0.552,12.99
16000,36,10+ years,MORTGAGE,1,0,61,27.42,0,12.67671233,672,13,0,14321,0.66,20.2
20000,60,3 years,MORTGAGE,1,0,70,12.19,0,15.26027397,707,16,0,14491,0.521,8.39
12500,60,10+ years,OWN,1,0,48,18.68,0,39.19178082,702,9,2,13911,0.475,10.15
7000,36,1 year,MORTGAGE,0,1,125,7.01,1,10.5890411,677,6,2,22585,0.71,7.69
28000,60,10+ years,OWN,1,0,142,10.14,1,14.00547945,702,6,0,20791,0.981,14.99
11400,36,10+ years,MORTGAGE,0,0,95,5.86,0,29.10136986,667,6,0,10836,0.637,7.69
32100,60,9 years,MORTGAGE,0,1,70,14.06,0,29.52054795,722,15,0,37342,0.489,15.61
6000,36,< 1 year,MORTGAGE,0,0,58,16.95,2,8.336986301,667,22,0,6479,0.288,12.49
20000,36,6 years,RENT,1,0,105,19.17,0,15.51232877,662,18,0,38360,0.868,13.98
14500,36,9 years,RENT,1,0,90,34.15,1,11.59178082,692,7,0,11933,0.253,11.67
6000,36,10+ years,RENT,0,0,23,25.08,0,27.85479452,747,20,0,7592,0.119,11.67
16000,36,2 years,RENT,0,0,65,27.53,0,8.84109589,677,10,0,38010,0.805,17.57
28000,60,9 years,RENT,1,0,180,13.77,0,18.42739726,672,10,0,4527,0.283,16.29
12000,36,2 years,RENT,0,0,55,29.1,0,12.25753425,672,14,0,24396,0.755,10.99
8000,36,10+ years,OWN,0,1,45,20.61,0,18.76164384,692,5,0,6474,0.996,11.67
16000,36,4 years,RENT,0,1,76,27.48,0,9.254794521,692,18,0,14834,0.598,11.67
15000,36,3 years,MORTGAGE,1,0,75,16.74,0,17.67945205,662,16,0,19664,0.641,14.99
15000,60,10+ years,RENT,1,0,36,14.1,0,12.17260274,697,11,1,4911,0.282,18.24
30000,60,3 years,MORTGAGE,0,1,80,16.46,0,19.51506849,692,9,0,7336,0.906,18.24
17600,60,10+ years,RENT,1,0,60.66,17.55,0,20.51506849,667,6,0,11742,0.925,16.99
20000,60,10+ years,RENT,1,0,60,20.98,3,14.75890411,667,17,0,10531,0.758,22.15
18000,60,7 years,OWN,0,1,250,14.84,0,36.9369863,692,18,0,104980,0.807,14.49
5000,36,< 1 year,RENT,0,1,31.5,19.05,0,9.421917808,662,12,0,8053,0.732,13.98
2900,36,n/a,RENT,0,1,9.6,30.19,0,17.76164384,662,8,0,3224,0.304,20.99
1675,36,2 years,MORTGAGE,0,1,55,22.69,0,10.92054795,722,18,0,6604,0.223,18.99
16300,60,6 years,OWN,0,0,48,19.63,0,19.9260274,697,9,0,10810,0.813,17.57
15000,60,10+ years,MORTGAGE,0,1,84,20.66,5,20.9260274,672,15,0,34506,0.871,19.52
19750,60,2 years,MORTGAGE,0,0,45,10.85,0,12.75890411,667,10,0,13221,0.531,25.8
20000,60,10+ years,OWN,1,0,85,26.2,0,20.68219178,717,11,0,21476,0.759,15.61
20000,60,10+ years,RENT,1,0,112,19.18,0,24.51780822,722,21,0,16519,0.384,10.99
16000,36,n/a,RENT,1,0,95,4.18,0,18.09315068,662,1,0,5408,1.803,12.99
12000,60,10+ years,OWN,1,0,50,23.16,0,20.68219178,707,7,0,23664,0.361,12.49
4150,36,8 years,RENT,0,0,59,10.37,0,11.25753425,722,13,0,3577,0.131,12.49
30000,36,6 years,MORTGAGE,0,1,101,17.51,0,19.34520548,697,11,0,27837,0.795,10.15
12000,36,10+ years,RENT,0,1,84,9.44,0,35.9369863,667,14,1,7460,0.259,7.12
2100,36,3 years,RENT,0,0,15,8.48,0,3.915068493,732,5,0,512,0.223,15.61
19050,36,10+ years,MORTGAGE,1,0,53,25.95,0,18.59452055,777,6,0,11831,0.348,6.49
9100,36,8 years,MORTGAGE,1,0,34,6.35,0,12.42465753,672,6,1,3608,0.401,19.52
25000,36,10+ years,MORTGAGE,1,0,265,9.2,0,27.43561644,752,15,0,46899,0.351,6.03
8800,36,< 1 year,RENT,0,1,32,1.88,0,4.334246575,692,3,0,1984,0.709,22.15
21000,60,9 years,MORTGAGE,1,0,60,20.48,0,20.17808219,662,8,1,2896,0.546,16.29
12250,36,10+ years,RENT,0,0,69.548,10.53,0,19.51506849,702,9,0,8585,0.572,12.99
13200,60,10+ years,RENT,1,0,46,11.24,0,11.92054795,697,8,1,7226,0.328,13.98
12000,36,10+ years,MORTGAGE,0,0,62,23.17,1,15.00821918,662,15,0,10938,0.692,15.61
15000,36,10+ years,MORTGAGE,0,0,70,15.34,1,15.92328767,682,7,0,8427,0.527,7.69
28000,36,3 years,MORTGAGE,1,0,160,22.43,0,17.09315068,717,11,0,38740,0.749,10.99
15000,36,10+ years,MORTGAGE,0,0,82,26.96,2,13.50958904,672,11,0,13569,0.929,10.15
7000,36,2 years,RENT,0,0,22,15.93,0,7.756164384,667,12,0,2600,0.703,9.17
12000,36,4 years,MORTGAGE,0,1,35,24.42,0,11.42465753,707,10,0,6866,0.271,15.61
10000,36,10+ years,MORTGAGE,0,1,45,13.63,0,13.00547945,692,20,1,1126,0.101,7.69
35000,60,6 years,MORTGAGE,1,0,101,27,0,22.92876712,717,12,0,34466,0.608,14.49
23550,36,10+ years,OWN,1,0,59,16.54,0,34.18630137,782,23,0,17697,0.114,7.69
8000,36,9 years,RENT,0,1,31,25.71,0,9.421917808,702,12,0,12225,0.304,15.61
12625,36,10+ years,RENT,1,0,60,12.26,0,12.33972603,662,14,0,9046,0.603,16.99
8200,36,7 years,RENT,1,0,35,31.24,0,12.75890411,697,6,0,10445,0.803,14.99
15000,60,8 years,MORTGAGE,0,0,47.422,25.61,0,8.336986301,672,9,0,16968,0.643,10.99
3500,36,9 years,RENT,0,0,42,19.2,2,14.00547945,662,16,0,9612,0.445,17.57
11500,60,2 years,RENT,0,1,35,26.99,0,7.087671233,677,14,0,13251,0.52,16.29
8600,36,6 years,RENT,0,1,24.096,11.55,0,8.336986301,662,6,0,6123,1.02,15.61
14400,60,7 years,MORTGAGE,1,0,40,9.33,0,7.756164384,672,6,0,16846,0.641,19.52
5000,36,9 years,OWN,0,0,26,20.22,0,9.917808219,677,9,0,3674,0.395,11.67
8000,36,< 1 year,MORTGAGE,0,0,60,24.3,0,25.43287671,742,11,0,15954,0.43,6.49
15000,60,10+ years,MORTGAGE,0,1,64.069,22.98,1,15.76164384,667,14,0,12874,0.66,20.2
20000,60,10+ years,MORTGAGE,0,1,102,19.09,0,17.42739726,747,10,0,12725,0.673,18.24
6050,36,1 year,RENT,0,1,50,37.25,1,7.673972603,672,12,0,3329,0.362,25.57
15000,36,3 years,MORTGAGE,0,0,130,23.11,1,12.75890411,672,29,0,28053,0.5,12.99
5000,36,6 years,MORTGAGE,0,0,41,16.69,0,14.50958904,692,9,1,2609,0.435,6.49
12000,36,3 years,OWN,1,0,114,15.96,2,26.51780822,717,15,0,17310,0.394,6.49
15300,36,10+ years,MORTGAGE,0,1,125.232,13.12,0,15.67945205,692,15,0,14874,0.787,13.98
25000,60,5 years,RENT,1,0,60,16.32,0,11.67671233,682,8,0,7875,0.489,17.57
12000,60,10+ years,RENT,1,0,54,18.71,0,21.59726027,742,14,0,16240,0.334,8.67
12000,36,6 years,RENT,1,0,50,15.75,5,13.17260274,677,14,0,6179,0.211,12.49
8000,36,1 year,RENT,0,0,42.025,29.43,0,9.421917808,702,13,0,9687,0.692,7.12
30000,36,10+ years,MORTGAGE,0,1,82,9.18,0,24.85205479,707,16,0,24338,0.431,8.39
15325,36,n/a,RENT,0,1,47.8,24.43,0,43.11232877,662,11,1,17889,0.761,15.61
6000,36,8 years,MORTGAGE,1,0,90,19.13,1,12.17260274,667,13,0,8423,0.565,14.49
15000,36,1 year,OWN,1,0,52,13.27,1,21.0109589,682,5,0,11215,0.758,10.15
14400,60,n/a,MORTGAGE,0,1,60,8.96,2,23.43287671,747,14,0,4552,0.103,10.15
19025,60,2 years,MORTGAGE,0,1,62,8.82,1,14.09041096,662,18,0,8243,0.281,20.2
5000,36,2 years,MORTGAGE,0,1,90,12.31,0,6,687,8,0,2964,0.741,10.99
17975,60,3 years,RENT,1,0,50,35.09,0,14.42465753,682,6,0,21336,0.821,22.15
15000,36,2 years,RENT,0,0,96,3.11,0,12.42465753,672,10,0,9581,0.779,14.99
6000,36,10+ years,MORTGAGE,0,1,45,24.21,0,15.09315068,702,8,0,4034,0.228,11.67
10000,36,n/a,RENT,0,1,45,19.81,0,21.9260274,692,16,0,24704,0.506,7.69
8000,36,5 years,RENT,0,0,67.5,10.1,0,17.76164384,752,6,0,7813,0.236,6.03
17000,36,< 1 year,MORTGAGE,0,0,165,16.04,1,8.421917808,682,20,1,7959,0.686,11.67
18350,60,1 year,MORTGAGE,1,0,46,31.1,0,15.26027397,667,5,0,30898,0.96,20.2
25000,36,10+ years,RENT,1,0,68,38.1,2,13.75890411,662,7,0,25450,0.837,14.99
18000,36,n/a,MORTGAGE,0,1,47.59,15.76,1,31.43835616,682,13,0,19885,0.9,10.99
11925,60,10+ years,MORTGAGE,0,0,99,28.67,1,21.17808219,667,11,0,9537,0.954,17.57
7000,36,5 years,MORTGAGE,1,0,31.992,17.03,0,9.589041096,662,5,0,4180,0.929,12.49
15000,36,n/a,MORTGAGE,0,1,57,38.61,0,14.84383562,702,12,1,7941,0.2,12.99
10000,36,2 years,RENT,0,0,100,11.73,0,18.34246575,722,28,0,14472,0.164,6.49
9000,36,10+ years,RENT,1,0,51,23.18,0,19.09589041,672,4,1,6339,0.592,8.39
12000,60,8 years,OWN,1,0,56,24.47,0,29.01643836,707,10,0,28986,0.817,13.35
4200,36,10+ years,RENT,1,0,38.118,12.06,0,9.673972603,662,13,0,1588,0.992,14.99
22550,60,10+ years,MORTGAGE,0,1,163,1.51,1,28.35068493,662,7,0,5711,0.816,16.99
25000,60,< 1 year,MORTGAGE,1,0,110,14.85,0,23.09863014,717,13,0,27302,0.625,10.99
8275,36,4 years,RENT,1,0,47,35.52,0,31.01917808,692,13,0,4790,0.521,16.99
32225,36,10+ years,OWN,0,1,64.6,15.88,1,20.09589041,702,18,0,40274,0.38,10.15
5875,36,2 years,RENT,1,0,23,22.96,0,13.84383562,662,11,1,1763,0.333,15.61
9000,36,5 years,MORTGAGE,1,0,103,5.16,2,24.09863014,677,9,0,9738,0.51,10.15
16000,60,9 years,RENT,1,0,36,26.3,0,14.75890411,707,7,0,6918,0.922,14.49
12500,60,2 years,MORTGAGE,1,0,55,9.8,0,7.673972603,677,8,0,8563,0.522,16.29
5000,36,2 years,OWN,1,0,210,3.19,0,11.00547945,772,4,0,9212,0.371,6.03
20625,36,10+ years,RENT,1,0,70,9.21,0,19.9260274,677,12,0,5927,0.378,13.98
5350,36,3 years,RENT,0,0,41.683,12.3,0,8.917808219,697,16,1,4359,0.454,10.99
8000,36,6 years,MORTGAGE,0,1,114,8.77,0,11.33972603,682,19,1,5782,0.323,13.35
10000,60,10+ years,RENT,1,0,39.27,26.13,0,12.09041096,712,10,0,7542,0.337,11.67
18000,60,3 years,RENT,1,0,43.7,25.87,0,14.17260274,672,10,0,11781,0.689,15.61
1000,36,1 year,RENT,0,0,41.5,6.22,0,9.917808219,697,13,0,4188,0.313,9.17
16000,36,10+ years,RENT,0,1,50,26.21,1,11.92054795,667,21,0,14121,0.622,15.61
6400,36,10+ years,MORTGAGE,0,1,39,27.23,0,17.17534247,662,27,1,8846,0.655,15.61
5000,36,n/a,RENT,1,0,60,15.42,0,7.002739726,702,7,0,5632,0.363,13.98
15000,60,4 years,RENT,1,0,120,24.15,0,7.589041096,692,17,0,10104,0.879,14.49
29975,36,10+ years,MORTGAGE,0,1,99,26.34,0,27.68767123,722,26,0,54076,0.518,6.49
35000,36,1 year,RENT,1,0,100,15.06,0,17.42739726,717,2,0,5097,0.436,10.15
12000,60,10+ years,RENT,0,1,60,24.78,0,13.84383562,672,14,0,13342,0.551,22.15
16000,36,7 years,RENT,1,0,55,19.92,0,15.26027397,677,10,1,2845,0.188,9.49
2525,36,2 years,OWN,0,1,42,26.11,0,11.17260274,672,8,0,5009,0.642,18.99
27000,36,2 years,MORTGAGE,0,1,260,14.49,1,15.42739726,727,13,0,27157,0.389,6.03
4500,36,10+ years,RENT,0,0,88,18.72,0,29.52054795,692,13,0,53534,0.778,13.35
15000,36,1 year,RENT,0,0,48,29.85,0,6.419178082,677,12,0,15157,0.837,12.99
6400,36,7 years,RENT,0,0,82.5,19.82,0,11.84383562,667,11,0,31151,0.809,12.99
21000,36,7 years,MORTGAGE,1,0,105,21.41,0,8.917808219,697,7,0,27288,0.925,13.35
13500,36,8 years,OWN,0,0,30,25.4,1,10.08767123,682,11,0,5605,0.459,14.99
12100,60,3 years,OWN,1,0,40,32.49,0,6.419178082,687,9,0,7603,0.539,19.52
35000,36,10+ years,MORTGAGE,0,1,175,19.79,0,21.84931507,677,16,0,27577,0.828,8.39
12000,36,10+ years,MORTGAGE,1,0,170,13.31,0,15.42739726,682,13,0,13117,0.83,7.69
13150,36,2 years,RENT,1,0,33,22.22,1,12.09041096,662,8,0,7703,0.778,15.61
2000,36,< 1 year,RENT,0,0,111.6,5.36,1,15.76164384,672,6,0,15043,0.756,14.49
7900,36,n/a,MORTGAGE,0,1,54.53856,25.53,0,12.42465753,682,9,0,19838,0.775,14.49
5000,36,1 year,RENT,0,0,26,29.14,1,13.75890411,682,9,0,6797,0.209,7.12
28800,60,6 years,OWN,1,0,85,23.79,0,11.50958904,702,11,0,40117,0.699,16.29
5000,36,10+ years,OWN,0,0,80,2,0,9.421917808,707,6,1,3280,0.2,9.17
12000,36,10+ years,RENT,0,0,60,16.66,0,24.18082192,672,9,1,10815,0.693,10.15
7000,36,7 years,RENT,0,1,48,14.67,0,10.25479452,667,25,0,5674,0.336,16.29
25000,36,1 year,RENT,1,0,110,16.31,1,14.84383562,672,12,0,27358,0.53,7.69
7000,36,9 years,OWN,1,0,30,21.57,1,18.59452055,672,7,1,8581,0.279,14.99
17225,36,10+ years,MORTGAGE,0,1,82.9,34.66,0,21.2630137,717,20,0,36917,0.506,8.39
15100,36,n/a,OWN,0,1,42,30.77,0,10.25479452,677,11,1,6883,0.518,17.57
5400,36,10+ years,MORTGAGE,1,0,15,22.32,0,25.09863014,672,10,0,10301,0.669,18.24
16000,60,2 years,RENT,1,0,45.76,7.13,0,17.51232877,662,5,0,17477,0.878,17.57
35000,60,10+ years,MORTGAGE,0,1,126,19.28,0,19.34520548,707,21,0,57412,0.827,14.99
10000,36,n/a,OWN,1,0,69.18684,8.92,1,32.35342466,667,6,2,5355,0.5,7.12
6400,36,10+ years,MORTGAGE,0,0,64,21.53,1,28.01643836,667,9,2,11980,0.602,9.17
12000,36,n/a,RENT,0,1,30.044,26.21,0,38.60821918,672,8,0,4677,0.954,10.15
8000,36,10+ years,OWN,1,0,54,26.22,0,8.002739726,717,8,0,3665,0.249,14.49
3600,36,10+ years,MORTGAGE,0,0,170,0.66,0,22.2630137,667,6,1,4682,0.118,7.69
12000,36,2 years,MORTGAGE,0,0,75,15.74,0,10.16986301,717,13,0,14190,0.577,9.17
6000,36,n/a,RENT,0,1,23.5,21.09,0,13.17260274,667,3,0,4741,0.741,12.49
5000,36,10+ years,RENT,0,1,31,31.09,0,15.51232877,667,12,1,5510,0.437,14.49
24000,60,10+ years,MORTGAGE,1,0,100,19.88,0,9.336986301,662,9,1,13961,0.925,19.52
7550,36,10+ years,OWN,0,0,160,17.85,0,20.0109589,682,15,0,34320,0.581,10.99
10650,36,3 years,MORTGAGE,1,0,50,10.49,0,28.43561644,662,6,4,4833,0.575,13.35
21000,60,5 years,RENT,0,1,51,26.59,0,12.33972603,717,11,0,14055,0.455,12.99
16000,36,n/a,MORTGAGE,0,1,75,22.77,0,19.34520548,752,23,0,25980,0.236,7.69
17525,60,n/a,MORTGAGE,0,1,48,24.18,0,18.59452055,712,10,0,14421,0.489,13.35
11250,60,< 1 year,RENT,1,0,35.36,33.23,0,15.59452055,697,15,0,12128,0.51,25.57
11125,60,9 years,MORTGAGE,0,0,40,22.47,0,11.50958904,687,8,0,15342,0.647,15.61
15000,36,< 1 year,MORTGAGE,0,0,90,19.2,0,25.6,727,15,0,16967,0.444,7.12
8000,36,6 years,OWN,1,0,93,5.33,3,15.59452055,662,14,0,617,0.047,12.99
20000,36,10+ years,MORTGAGE,1,0,75,34.09,1,25.51780822,702,20,0,15486,0.332,9.17
21000,36,1 year,RENT,1,0,165,6.93,0,14.00547945,697,9,0,17893,0.471,9.17
19100,36,9 years,MORTGAGE,0,1,61,25.3,0,18.26027397,722,16,0,35331,0.808,11.67
35000,60,10+ years,MORTGAGE,0,1,100,17.9,1,36.69315068,692,17,0,17303,0.412,25.99
2000,36,10+ years,MORTGAGE,0,0,56,33.09,0,39.35890411,742,10,0,31739,0.87,12.49
7200,36,10+ years,RENT,1,0,49,14.74,0,10.5890411,677,16,1,8053,0.468,14.99
18975,36,n/a,RENT,0,1,43.2,10.22,0,13.84383562,692,4,0,1318,0.867,13.35
16000,60,10+ years,RENT,1,0,85,18.68,3,16.51232877,677,19,1,8568,0.635,18.24
18000,60,2 years,MORTGAGE,1,0,150,17.94,1,19.68219178,672,13,0,26127,0.606,19.52
5600,36,< 1 year,RENT,1,0,39.1,8.81,0,12.42465753,677,9,0,4174,0.87,13.98
17850,36,4 years,MORTGAGE,1,0,135,15.15,0,32.77260274,677,12,1,4386,0.276,12.99
17000,36,6 years,RENT,1,0,53.3,5.83,2,25.34794521,682,10,0,7474,0.411,13.98
8000,36,10+ years,MORTGAGE,0,1,110,14.64,0,10.42191781,712,15,1,10786,0.333,6.49
15000,36,2 years,MORTGAGE,0,0,63,6.93,0,10.6739726,697,9,0,18226,0.646,10.15
10000,36,3 years,RENT,1,0,38.5,12.84,0,32.43835616,707,9,0,12365,0.618,10.99
9200,36,5 years,MORTGAGE,0,0,100,5.04,1,11.09041096,707,16,0,16475,0.316,12.99
20000,36,6 years,RENT,0,1,92.5,2.84,0,11.25753425,662,2,0,1835,0.612,8.39
3400,36,n/a,RENT,0,1,21,3.94,0,16.17534247,667,5,1,1999,0.416,9.17
10000,36,10+ years,RENT,0,0,30,25.04,0,11.75890411,697,10,0,6406,0.343,13.35
5000,36,2 years,RENT,0,0,70.1,23.47,0,26.01369863,717,9,0,17105,0.427,10.15
5000,36,5 years,OWN,1,0,20,14.65,0,16.92328767,712,6,0,7191,0.749,10.99
10000,36,10+ years,MORTGAGE,1,0,51,21.36,0,18.42739726,662,10,1,5265,0.605,14.49
14500,60,10+ years,OWN,1,0,40.086,19.58,0,10.08767123,692,8,0,10156,0.812,16.29
8000,36,10+ years,OWN,1,0,37,37.37,0,18.34246575,697,12,0,23425,0.523,12.49
25600,60,10+ years,RENT,1,0,89.4,24.7,0,21.43013699,712,8,0,3876,0.334,14.49
35000,60,10+ years,RENT,0,1,180,27.3,0,24.18082192,682,21,0,37511,0.828,13.35
25200,60,10+ years,RENT,1,0,64,15.99,0,10.50684932,677,5,2,8457,0.85,12.49
6000,36,3 years,MORTGAGE,0,0,120,23.09,0,33.35342466,702,6,0,26972,0.999,7.69
5000,36,10+ years,MORTGAGE,0,0,50,23.93,0,15.51232877,662,10,0,13599,0.931,11.67
12375,60,7 years,MORTGAGE,0,0,64,34.33,0,20.51506849,667,11,0,19771,0.911,19.52
2500,36,10+ years,MORTGAGE,0,0,96,25.56,0,16.00821918,702,7,0,11725,0.787,14.49
5700,36,10+ years,MORTGAGE,0,0,28.6,28.62,0,27.35068493,722,13,0,17344,0.43,12.99
8000,36,5 years,RENT,1,0,67,18.14,0,10.75616438,667,8,0,5254,0.649,16.99
10750,36,4 years,OWN,1,0,30,34.13,0,34.10410959,667,16,0,10026,0.464,14.49
6000,36,n/a,OWN,0,1,15.94296,14.31,0,23.34794521,667,7,0,4068,0.656,14.49
6000,36,10+ years,OWN,0,1,25,16.66,1,12.42465753,682,12,2,4620,0.462,12.49
24000,60,9 years,MORTGAGE,1,0,74,35.89,0,14.92328767,717,23,0,51673,0.578,14.99
4925,36,2 years,OWN,1,0,36,13.6,0,9.917808219,667,8,0,4239,0.922,14.49
6000,36,8 years,OWN,1,0,35,25.34,0,13.59178082,677,6,1,4900,0.778,14.99
15000,36,10+ years,MORTGAGE,0,0,100,9.18,1,24.76712329,672,9,0,18341,0.882,10.15
20000,36,10+ years,MORTGAGE,0,1,105,14.09,0,21.0109589,682,9,0,19742,0.656,12.99
15000,60,10+ years,MORTGAGE,1,0,42,20.89,0,28.68767123,662,15,1,16602,0.567,14.49
19950,36,< 1 year,RENT,1,0,50,17.14,1,13.92054795,662,8,1,1848,0.803,16.99
18000,36,10+ years,RENT,0,0,143,12.78,1,23.76712329,667,27,0,13605,0.29,7.12
35000,36,10+ years,MORTGAGE,0,1,80,23.19,0,31.10410959,677,9,0,17430,0.72,13.98
18000,36,9 years,MORTGAGE,0,0,90.445,15.21,1,13.25753425,687,24,0,25222,0.375,10.99
35000,60,10+ years,RENT,0,1,125,15.37,1,13.42465753,702,13,0,35627,0.684,11.67
25000,60,10+ years,MORTGAGE,1,0,70,7.92,0,28.35068493,677,3,0,14236,0.659,14.49
9850,36,10+ years,MORTGAGE,1,0,100,13.61,1,10.84109589,672,10,0,8227,0.762,16.99
5600,36,8 years,RENT,0,0,40,11.07,2,12.09041096,662,13,1,4808,0.28,14.99
11000,36,5 years,MORTGAGE,1,0,75,12.83,0,17.26027397,737,12,0,8104,0.179,6.49
9100,36,3 years,RENT,0,0,42,23.8,1,10.92054795,682,9,0,9068,0.81,6.49
25000,60,10+ years,MORTGAGE,1,0,65,19.83,0,15.84657534,712,10,0,21151,0.606,9.17
10000,36,4 years,MORTGAGE,0,1,82,16.03,0,16.26027397,667,17,1,9635,0.963,15.61
14400,36,10+ years,RENT,0,1,90,7.43,1,17.76164384,682,14,0,7475,0.383,13.35
11075,60,7 years,RENT,0,1,40,20.58,0,19.17808219,697,13,0,11236,0.398,20.2
18000,36,4 years,RENT,0,1,45,5.28,0,11.33972603,697,3,0,9335,0.826,14.99
17000,36,n/a,MORTGAGE,0,1,53.8,8.99,0,18.51232877,677,8,0,10449,0.607,12.99
19200,36,9 years,OWN,0,0,51,16.66,0,10.42191781,697,14,0,19842,0.441,9.17
10000,60,10+ years,MORTGAGE,0,0,74,9.23,0,16.51232877,717,18,0,32647,0.526,9.17
7425,36,5 years,RENT,0,0,51.24,12.79,0,17.17534247,692,11,0,11634,0.629,11.67
4200,36,1 year,RENT,0,0,85,11.72,1,16.34246575,717,4,0,9,0.007,12.49
6000,36,6 years,MORTGAGE,1,0,100,7.5,0,25.09863014,687,8,1,6787,0.241,9.17
5700,36,n/a,RENT,0,1,27,25.91,0,8.254794521,687,19,0,4759,0.224,12.99
16000,60,10+ years,MORTGAGE,1,0,110,16.17,0,12.25753425,687,12,0,22402,1.005,14.49
10000,36,3 years,MORTGAGE,0,0,70,15.57,0,23.51780822,727,18,0,12151,0.338,6.49
12000,36,9 years,RENT,0,1,35,18.55,0,11.59178082,687,12,0,7502,0.329,12.49
14825,36,10+ years,MORTGAGE,0,0,33,16.95,0,13.84383562,697,13,0,18104,0.42,12.99
21975,60,6 years,RENT,0,1,63.715,15.69,0,25.18082192,727,5,0,20053,0.682,9.17
20000,36,4 years,MORTGAGE,0,1,120,10.62,0,12.17260274,692,11,0,16532,0.745,12.49
28000,60,3 years,MORTGAGE,1,0,73.525,15.24,0,14.09041096,717,10,0,18728,0.608,11.67
3000,36,1 year,RENT,0,0,42,11.81,0,5.334246575,672,13,0,5656,0.628,13.98
12000,36,< 1 year,MORTGAGE,1,0,53,25.61,1,14.33972603,672,12,0,13059,0.465,12.49
5200,36,2 years,RENT,0,0,62,24.55,0,8.421917808,737,17,0,4957,0.187,14.49
33025,36,10+ years,RENT,0,1,71.968,20.64,0,16.84657534,692,11,0,40208,0.629,15.61
11375,60,10+ years,MORTGAGE,0,0,88,27.04,0,28.26849315,707,16,0,38720,0.866,14.99
27700,60,8 years,MORTGAGE,1,0,78,14.78,0,15.26027397,702,7,1,14267,0.594,16.99
14000,36,10+ years,MORTGAGE,0,0,102,3.79,0,13.00547945,677,8,0,12828,0.792,12.49
28000,36,10+ years,MORTGAGE,0,1,125,18.33,1,19.68219178,697,14,0,38417,0.57,9.17
9000,36,5 years,MORTGAGE,0,1,70,24.17,1,13.09041096,667,9,0,6086,0.364,12.49
7975,36,9 years,MORTGAGE,1,0,22.3,20.29,0,12.42465753,692,5,0,6374,0.678,16.29
24000,60,2 years,MORTGAGE,1,0,85,5.21,0,39.10958904,717,6,0,5872,0.539,14.49
32100,60,10+ years,MORTGAGE,0,1,73,30.49,0,11.84383562,692,7,1,11303,0.89,20.2
15000,36,n/a,RENT,0,1,60,16.46,0,40.10958904,677,5,1,3923,0.36,8.39
10000,36,4 years,RENT,0,0,72,27.23,0,13.84383562,697,14,0,41258,0.811,13.98
20000,36,< 1 year,RENT,0,1,72,12.77,0,17.51232877,687,5,0,3491,0.521,17.57
10200,36,3 years,RENT,0,0,65,15.44,0,18.9260274,682,10,0,11114,0.772,6.49
9000,36,< 1 year,RENT,0,0,115,7.33,0,15.59452055,682,11,0,6726,0.679,6.03
7800,36,1 year,RENT,0,1,31.98,30.58,0,12.75890411,667,20,1,4103,0.376,13.35
15000,36,10+ years,MORTGAGE,0,1,160,5.52,0,17.76164384,802,13,0,4877,0.116,7.12
20000,60,3 years,MORTGAGE,0,1,110,15.16,0,13.25753425,667,10,1,5360,0.308,20.99
1325,36,n/a,MORTGAGE,0,1,21.2,14.1,0,14.67671233,697,12,0,8988,0.348,16.99
7200,36,4 years,MORTGAGE,1,0,31,11.81,0,12.33972603,672,12,0,7562,0.325,14.99
8500,36,10+ years,OWN,0,1,45,20.19,0,16.76164384,662,4,1,7525,0.846,12.49
18625,60,8 years,RENT,0,1,80.392,13.55,0,8.506849315,662,9,1,7296,0.54,18.99
9125,36,3 years,OWN,1,0,100,13.86,0,6.504109589,707,7,0,1626,0.65,18.99
2700,36,2 years,RENT,0,0,37,25.36,0,7.673972603,732,7,0,861,0.176,9.17
16000,60,10+ years,RENT,1,0,51.3,25.94,0,13.42465753,667,7,0,7000,0.707,13.98
